current_zone_idx,total_frames,avg_speed,crash_count,crash_rate
3749.0,25,216.18326,0,0.0
3750.0,30,213.22758,0,0.0
3751.0,19,245.5642,0,0.0
3752.0,23,224.40071,0,0.0
3753.0,28,193.91939,0,0.0
3754.0,24,217.23518,0,0.0
3755.0,28,184.93553,2,7.142857142857142
3756.0,29,204.66307,1,3.4482758620689653
3757.0,27,187.96259,2,7.4074074074074066
3758.0,25,190.45576,2,8.0
3759.0,33,219.08339,1,3.0303030303030303
3760.0,37,165.25305,8,21.62162162162162
3761.0,24,174.98412,3,12.5
3762.0,27,196.74684,0,0.0
3763.0,27,165.88171,0,0.0
3764.0,45,132.83742,12,26.666666666666668
3765.0,26,150.79352,0,0.0
3766.0,34,223.36513,0,0.0
3767.0,32,172.0163,0,0.0
3768.0,19,198.64458,0,0.0
3769.0,30,204.268,0,0.0
3770.0,45,105.60734,17,37.77777777777778
3771.0,39,133.90492,7,17.94871794871795
3772.0,27,186.11076,0,0.0
3773.0,29,205.61377,0,0.0
3774.0,33,206.35594,0,0.0
3775.0,22,170.47528,0,0.0
3776.0,26,224.15666,0,0.0
3777.0,21,176.7555,0,0.0
3778.0,30,203.56052,0,0.0
3779.0,36,141.07997,6,16.666666666666664
3780.0,29,160.16109,4,13.793103448275861
3781.0,36,188.59229,0,0.0
3782.0,27,183.20094,0,0.0
3783.0,23,173.5446,0,0.0
3784.0,33,202.60434,0,0.0
3785.0,30,177.61012,0,0.0
3786.0,22,191.0648,0,0.0
3787.0,37,145.38034,0,0.0
3788.0,26,222.35158,0,0.0
3789.0,31,220.4584,0,0.0
3790.0,18,224.80011,0,0.0
3791.0,24,199.58553,0,0.0
3792.0,26,216.77081,0,0.0
3793.0,25,189.53848,0,0.0
3794.0,19,214.14912,0,0.0
3795.0,25,209.86461,0,0.0
3796.0,31,233.97,0,0.0
3797.0,28,195.5463,0,0.0
3798.0,14,171.11464,0,0.0
3799.0,33,224.29364,0,0.0
3800.0,16,232.52428,0,0.0
3801.0,20,209.60088,0,0.0
3802.0,30,228.50578,0,0.0
3803.0,31,150.7325,0,0.0
3804.0,32,236.95677,0,0.0
3805.0,19,154.91563,2,10.526315789473683
3806.0,27,224.20604,0,0.0
3807.0,15,224.64824,0,0.0
3808.0,23,213.5801,1,4.3478260869565215
3809.0,23,195.03159,0,0.0
3810.0,34,216.05684,0,0.0
3811.0,18,227.07658,0,0.0
3812.0,22,221.74367,0,0.0
3813.0,38,128.04555,2,5.263157894736842
3814.0,27,221.34618,0,0.0
3815.0,23,165.52109,5,21.73913043478261
3816.0,32,221.33032,0,0.0
3817.0,20,218.6406,0,0.0
3818.0,29,190.68236,4,13.793103448275861
3819.0,66,66.43779,45,68.18181818181817
3820.0,22,225.67413,0,0.0
3821.0,26,215.45421,0,0.0
3822.0,24,214.73561,1,4.166666666666666
3823.0,76,79.55225,41,53.94736842105263
3824.0,29,221.52594,0,0.0
3825.0,20,200.83005,0,0.0
3826.0,23,214.19502,0,0.0
3827.0,24,199.99559,0,0.0
3828.0,21,206.17564,0,0.0
3829.0,26,214.80011,0,0.0
3830.0,31,208.8854,0,0.0
3831.0,25,208.29887,0,0.0
3832.0,22,191.50995,0,0.0
3833.0,25,203.70087,0,0.0
3834.0,22,198.89027,0,0.0
3835.0,30,197.27695,0,0.0
3836.0,28,193.75246,0,0.0
3837.0,29,182.60535,4,13.793103448275861
3838.0,27,224.92448,0,0.0
3839.0,19,229.10487,0,0.0
3840.0,17,237.00475,0,0.0
3841.0,108,61.678173,53,49.074074074074076
3842.0,19,214.1822,0,0.0
3843.0,26,236.61916,0,0.0
3844.0,26,228.32576,0,0.0
3845.0,18,225.96954,0,0.0
3846.0,20,236.67122,0,0.0
3847.0,21,207.4973,0,0.0
3848.0,24,229.7264,0,0.0
3849.0,23,230.54802,0,0.0
3850.0,23,208.24669,0,0.0
3851.0,27,228.78981,0,0.0
3852.0,21,225.78395,0,0.0
3853.0,17,221.35031,0,0.0
3854.0,43,112.50232,14,32.55813953488372
3855.0,29,229.29007,0,0.0
3856.0,26,128.37758,10,38.46153846153847
3857.0,34,161.22011,1,2.941176470588235
3858.0,28,202.10493,4,14.285714285714285
3859.0,21,220.69087,0,0.0
3860.0,25,238.55269,0,0.0
3861.0,19,223.05397,0,0.0
3862.0,20,236.11311,0,0.0
3863.0,23,221.69727,0,0.0
3864.0,20,233.05563,0,0.0
3865.0,24,239.09804,0,0.0
3866.0,22,223.85489,0,0.0
3867.0,27,234.37315,0,0.0
3868.0,23,224.26537,0,0.0
3869.0,17,229.62225,0,0.0
3870.0,18,229.7675,0,0.0
3871.0,18,233.6364,0,0.0
3872.0,20,240.43448,0,0.0
3873.0,29,225.00339,0,0.0
3874.0,23,227.30898,0,0.0
3875.0,22,238.82437,0,0.0
3876.0,21,223.49919,0,0.0
3877.0,22,228.05019,0,0.0
3878.0,11,236.30833,0,0.0
3879.0,26,234.8828,0,0.0
3880.0,31,224.54771,0,0.0
3881.0,21,233.79808,0,0.0
3882.0,18,235.68802,0,0.0
3883.0,18,231.44493,0,0.0
3884.0,21,221.67659,0,0.0
3885.0,23,231.8482,0,0.0
3886.0,27,229.1195,0,0.0
3887.0,25,232.49419,0,0.0
3888.0,13,237.4863,0,0.0
3889.0,29,225.6247,0,0.0
3890.0,17,231.38611,0,0.0
3891.0,17,222.27437,0,0.0
3892.0,25,238.61809,0,0.0
3893.0,24,229.11615,0,0.0
3894.0,32,223.92876,0,0.0
3895.0,10,233.01852,0,0.0
3896.0,25,232.67485,0,0.0
3897.0,16,234.28395,0,0.0
3898.0,28,228.52339,0,0.0
3899.0,29,232.35188,0,0.0
3900.0,21,225.90527,0,0.0
3901.0,17,231.28018,0,0.0
3902.0,14,225.4692,0,0.0
3903.0,25,230.1609,0,0.0
3904.0,19,233.97507,0,0.0
3905.0,35,228.62366,0,0.0
3906.0,16,236.36794,0,0.0
3907.0,26,221.46432,0,0.0
3908.0,13,236.9363,0,0.0
3909.0,29,230.96317,0,0.0
3910.0,18,228.21088,0,0.0
3911.0,15,228.26959,0,0.0
3912.0,34,230.7441,0,0.0
3913.0,18,230.1559,0,0.0
3914.0,23,227.36162,0,0.0
3915.0,12,235.92664,0,0.0
3916.0,26,228.08562,0,0.0
3917.0,23,227.22243,0,0.0
3918.0,18,230.49463,0,0.0
3919.0,38,235.25357,0,0.0
3920.0,17,225.59157,0,0.0
3921.0,15,217.70848,0,0.0
3922.0,26,226.34041,0,0.0
3923.0,16,235.51346,0,0.0
3924.0,28,232.8557,0,0.0
3925.0,22,225.6963,0,0.0
3926.0,20,232.12646,0,0.0
3927.0,29,229.26288,0,0.0
3928.0,12,233.13866,0,0.0
3929.0,28,223.95073,0,0.0
3930.0,17,233.79942,0,0.0
3931.0,19,233.12076,0,0.0
3932.0,34,235.07236,0,0.0
3933.0,24,222.40588,0,0.0
3934.0,17,224.99274,0,0.0
3935.0,12,228.7679,0,0.0
3936.0,21,236.98596,0,0.0
3937.0,21,223.21423,0,0.0
3938.0,34,229.44402,0,0.0
3939.0,21,233.1981,0,0.0
3940.0,19,230.2103,0,0.0
3941.0,18,224.11092,0,0.0
3942.0,18,230.84259,0,0.0
3943.0,22,229.61958,0,0.0
3944.0,24,230.18315,0,0.0
3945.0,24,229.23645,0,0.0
3946.0,25,230.06264,0,0.0
3947.0,18,234.3919,0,0.0
3948.0,19,226.68396,0,0.0
3949.0,19,220.9587,0,0.0
3950.0,26,230.20987,0,0.0
3951.0,19,231.15599,0,0.0
3952.0,30,231.62506,0,0.0
3953.0,21,231.07571,0,0.0
3954.0,12,223.20857,0,0.0
3955.0,26,227.91612,0,0.0
3956.0,21,233.62718,0,0.0
3957.0,21,217.20178,0,0.0
3958.0,32,230.18126,0,0.0
3959.0,15,237.20082,0,0.0
3960.0,31,230.77014,0,0.0
3961.0,6,220.31084,0,0.0
3962.0,25,222.15947,0,0.0
3963.0,32,227.10075,0,0.0
3964.0,8,230.4357,0,0.0
3965.0,29,233.86533,0,0.0
3966.0,24,226.6845,0,0.0
3967.0,16,220.61082,0,0.0
3968.0,30,223.69945,0,0.0
3969.0,16,227.08705,0,0.0
3970.0,26,228.09142,0,0.0
3971.0,10,217.02054,0,0.0
3972.0,28,231.2784,0,0.0
3973.0,30,229.31256,0,0.0
3974.0,13,215.07362,0,0.0
3975.0,14,216.95354,0,0.0
3976.0,32,225.54071,0,0.0
3977.0,17,229.55547,0,0.0
3978.0,13,230.04736,0,0.0
3979.0,37,224.55327,0,0.0
3980.0,10,208.43274,0,0.0
3981.0,13,226.04099,0,0.0
3982.0,40,225.4042,0,0.0
3983.0,10,228.06882,0,0.0
3984.0,22,223.15225,0,0.0
3985.0,14,212.95552,0,0.0
3986.0,36,223.74373,0,0.0
3987.0,11,229.85493,0,0.0
3988.0,20,224.68515,0,0.0
3989.0,13,220.75397,0,0.0
3990.0,32,224.13669,0,0.0
3991.0,14,212.75491,0,0.0
3992.0,23,224.05836,0,0.0
3993.0,33,223.91437,0,0.0
3994.0,4,172.56996,0,0.0
3995.0,32,224.81732,0,0.0
3996.0,6,212.34334,0,0.0
3997.0,16,224.47607,0,0.0
3998.0,40,220.96591,0,0.0
3999.0,5,177.1654,0,0.0
4000.0,32,223.6207,0,0.0
4001.0,17,223.97392,0,0.0
4002.0,4,133.13213,0,0.0
4003.0,53,223.97102,0,0.0
4004.0,7,185.29317,0,0.0
4005.0,28,223.73277,0,0.0
4006.0,7,204.51964,0,0.0
4007.0,15,226.90875,0,0.0
4008.0,33,224.5946,0,0.0
4009.0,12,153.28392,0,0.0
4010.0,12,205.36464,0,0.0
4011.0,48,225.03276,0,0.0
4012.0,11,96.57246,0,0.0
4013.0,14,223.85738,0,0.0
4014.0,23,206.72066,0,0.0
4015.0,35,221.76167,0,0.0
4016.0,8,155.39478,0,0.0
4017.0,25,219.56001,0,0.0
4018.0,32,217.82703,0,0.0
4019.0,47,39.598106,14,29.78723404255319
4020.0,19,221.78584,0,0.0
4021.0,35,226.66931,0,0.0
4022.0,10,224.90364,0,0.0
4023.0,14,223.03392,0,0.0
4024.0,34,219.79623,0,0.0
4025.0,20,215.63162,0,0.0
4026.0,9,222.08315,0,0.0
4027.0,35,226.06306,0,0.0
4028.0,19,220.70212,0,0.0
4029.0,16,218.6564,0,0.0
4030.0,28,223.53555,0,0.0
4031.0,20,212.43466,0,0.0
4032.0,16,216.85132,0,0.0
4033.0,28,220.70999,0,0.0
4034.0,28,223.07944,0,0.0
4035.0,22,222.36978,0,0.0
4036.0,23,219.16873,0,0.0
4037.0,22,213.08736,0,0.0
4038.0,23,217.47945,0,0.0
4039.0,25,223.9319,0,0.0
4040.0,24,219.1191,0,0.0
4041.0,26,218.53127,0,0.0
4042.0,19,213.16992,0,0.0
4043.0,22,221.3775,0,0.0
4044.0,26,215.42181,0,0.0
4045.0,23,216.94888,0,0.0
4046.0,32,221.70937,0,0.0
4047.0,16,215.66142,0,0.0
4048.0,30,215.94695,0,0.0
4049.0,19,216.68878,0,0.0
4050.0,31,214.67575,0,0.0
4051.0,23,213.98389,0,0.0
4052.0,18,223.51465,0,0.0
4053.0,29,219.44115,0,0.0
4054.0,37,214.8063,0,0.0
4055.0,12,203.89313,0,0.0
4056.0,35,221.03853,0,0.0
4057.0,7,218.10864,0,0.0
4058.0,41,216.18202,0,0.0
4059.0,4,203.87952,0,0.0
4060.0,48,215.97528,0,0.0
4061.0,24,214.34242,0,0.0
4062.0,14,212.7513,0,0.0
4063.0,30,217.91559,0,0.0
4064.0,30,215.38815,0,0.0
4065.0,16,204.91176,0,0.0
4066.0,31,222.0266,0,0.0
4067.0,47,213.42188,0,0.0
4068.0,1,232.45944,0,0.0
4069.0,1,172.6765,0,0.0
4070.0,65,214.98611,0,0.0
4071.0,3,210.4367,0,0.0
4072.0,80,213.8923,0,0.0
4073.0,1,232.32661,0,0.0
4074.0,14,213.43954,0,0.0
4075.0,1,222.7893,0,0.0
4076.0,51,213.45227,0,0.0
4077.0,23,211.2169,0,0.0
4078.0,26,210.95615,0,0.0
4079.0,27,219.42369,0,0.0
4080.0,18,209.8744,0,0.0
4081.0,23,209.39572,0,0.0
4082.0,63,211.16599,0,0.0
4083.0,3,243.08208,0,0.0
4084.0,12,224.15163,0,0.0
4085.0,25,217.41624,0,0.0
4086.0,55,205.04442,0,0.0
4088.0,49,215.70604,0,0.0
4089.0,18,204.14806,0,0.0
4090.0,2,245.69685,0,0.0
4091.0,51,213.70258,0,0.0
4092.0,23,209.4258,0,0.0
4093.0,24,217.5583,0,0.0
4095.0,49,207.23666,0,0.0
4096.0,20,215.10832,0,0.0
4097.0,26,215.08653,0,0.0
4098.0,22,212.20355,0,0.0
4099.0,28,208.84082,0,0.0
4100.0,68,204.82043,0,0.0
4102.0,3,230.76091,0,0.0
4103.0,19,217.51007,0,0.0
4104.0,25,219.43521,0,0.0
4105.0,29,208.66292,0,0.0
4106.0,24,215.45702,0,0.0
4107.0,68,198.53714,0,0.0
4109.0,4,217.08286,0,0.0
4110.0,73,206.98373,0,0.0
4111.0,1,183.48633,0,0.0
4112.0,3,233.49907,0,0.0
4113.0,70,207.90396,0,0.0
4115.0,4,208.93726,0,0.0
4116.0,17,210.55215,0,0.0
4117.0,72,204.55707,0,0.0
4119.0,4,208.35289,0,0.0
4120.0,19,223.10445,0,0.0
4121.0,75,198.88927,0,0.0
4123.0,47,209.55887,0,0.0
4124.0,1,186.2828,0,0.0
4125.0,7,230.47472,0,0.0
4126.0,15,212.74976,0,0.0
4127.0,20,215.2747,0,0.0
4128.0,25,224.73047,0,0.0
4129.0,17,183.54277,0,0.0
4130.0,21,211.94203,0,0.0
4131.0,90,193.63466,0,0.0
4133.0,50,202.52812,0,0.0
4134.0,1,221.21527,0,0.0
4135.0,4,210.57889,0,0.0
4136.0,13,222.60184,0,0.0
4137.0,23,216.10655,0,0.0
4138.0,24,209.43837,0,0.0
4139.0,20,213.29182,0,0.0
4140.0,20,209.56001,0,0.0
4141.0,26,197.67752,0,0.0
4142.0,25,206.79274,0,0.0
4143.0,96,186.51349,0,0.0
4145.0,6,214.54108,0,0.0
4146.0,10,232.19205,0,0.0
4147.0,20,221.80142,0,0.0
4148.0,18,200.68842,0,0.0
4149.0,29,222.27452,0,0.0
4150.0,90,180.20639,0,0.0
4152.0,1,49.83155,0,0.0
4153.0,13,198.52678,0,0.0
4154.0,28,193.95578,0,0.0
4155.0,24,205.14082,0,0.0
4156.0,22,217.99928,0,0.0
4157.0,51,115.35054,17,33.33333333333333
4158.0,47,93.4157,23,48.93617021276596
4159.0,23,183.72644,0,0.0
4160.0,92,173.63353,0,0.0
4162.0,19,180.82666,0,0.0
4163.0,11,207.90044,0,0.0
4164.0,25,207.21854,0,0.0
4165.0,14,214.52283,0,0.0
4166.0,19,182.99654,0,0.0
4167.0,28,193.67094,0,0.0
4168.0,43,170.56622,0,0.0
4169.0,20,173.14867,0,0.0
4170.0,20,221.30472,0,0.0
4171.0,136,130.32516,0,0.0
4172.0,2,217.69199,0,0.0
4173.0,14,171.2252,0,0.0
4174.0,20,227.50444,0,0.0
4175.0,22,183.44089,0,0.0
4176.0,20,192.9613,0,0.0
4177.0,21,185.6217,0,0.0
4178.0,27,170.2514,0,0.0
4179.0,35,160.12126,0,0.0
4180.0,39,158.32198,0,0.0
4181.0,116,119.59527,9,7.758620689655173
4182.0,2,229.74509,0,0.0
4183.0,35,76.65073,19,54.285714285714285
4184.0,13,232.3069,0,0.0
4185.0,72,63.48584,41,56.94444444444444
4186.0,91,48.636124,64,70.32967032967034
4187.0,107,42.778233,77,71.96261682242991
4188.0,17,207.43544,1,5.88235294117647
4189.0,49,82.80445,19,38.775510204081634
4190.0,91,70.264496,40,43.956043956043956
4191.0,133,94.88311,53,39.849624060150376
4192.0,2,209.17972,0,0.0
4193.0,51,43.254284,41,80.3921568627451
4194.0,18,216.35541,0,0.0
4195.0,24,153.66881,2,8.333333333333332
4196.0,30,149.33081,4,13.333333333333334
4197.0,17,138.05617,0,0.0
4198.0,34,162.16112,2,5.88235294117647
4199.0,25,157.71077,0,0.0
4200.0,25,133.10197,1,4.0
4201.0,138,91.2031,49,35.507246376811594
4202.0,7,187.77977,0,0.0
4203.0,16,158.29756,4,25.0
4204.0,64,63.883053,42,65.625
4205.0,24,131.29446,8,33.33333333333333
4206.0,42,111.50397,8,19.047619047619047
4207.0,67,58.27539,42,62.68656716417911
4208.0,28,135.12206,0,0.0
4209.0,28,124.16938,1,3.571428571428571
4210.0,29,150.16493,1,3.4482758620689653
4211.0,31,141.1358,2,6.451612903225806
4212.0,38,101.321884,12,31.57894736842105
4213.0,198,105.13975,41,20.707070707070706
4214.0,6,219.65913,0,0.0
4215.0,16,163.23859,0,0.0
4216.0,15,175.7567,0,0.0
4217.0,28,195.19263,1,3.571428571428571
4218.0,14,164.71968,1,7.142857142857142
4219.0,26,168.08469,0,0.0
4220.0,18,184.99231,1,5.555555555555555
4221.0,22,157.14444,1,4.545454545454546
4222.0,27,153.10823,2,7.4074074074074066
4223.0,84,141.2885,5,5.952380952380952
4224.0,9,227.88824,0,0.0
4225.0,13,209.71346,0,0.0
4226.0,15,156.40416,0,0.0
4227.0,19,173.98816,1,5.263157894736842
4228.0,23,157.65071,2,8.695652173913043
4229.0,21,82.46833,5,23.809523809523807
4230.0,44,132.81815,14,31.818181818181817
4231.0,25,177.92867,2,8.0
4232.0,26,149.77475,3,11.538461538461538
4233.0,23,134.1086,5,21.73913043478261
4234.0,27,127.59309,9,33.33333333333333
4235.0,217,80.70512,86,39.63133640552996
4236.0,3,211.51515,0,0.0
4237.0,20,218.48169,0,0.0
4238.0,22,193.49998,3,13.636363636363635
4239.0,18,198.27449,0,0.0
4240.0,99,75.95174,41,41.41414141414141
4241.0,9,223.15782,0,0.0
4242.0,10,212.16138,0,0.0
4243.0,47,140.83234,0,0.0
4244.0,14,220.6119,0,0.0
4245.0,42,157.7532,0,0.0
4246.0,27,162.11946,0,0.0
4247.0,5,224.0948,0,0.0
4248.0,15,218.71861,0,0.0
4249.0,38,126.35109,0,0.0
4250.0,138,99.85808,53,38.405797101449274
4251.0,28,161.33635,1,3.571428571428571
4252.0,10,163.85753,0,0.0
4253.0,153,95.110756,22,14.37908496732026
4254.0,12,217.85411,0,0.0
4255.0,7,210.33134,0,0.0
4256.0,19,203.51683,0,0.0
4257.0,18,197.58032,0,0.0
4258.0,10,221.00525,0,0.0
4259.0,723,47.90299,129,17.842323651452283
4260.0,11,218.55708,0,0.0
4261.0,15,174.3963,2,13.333333333333334
4262.0,15,219.21915,0,0.0
4263.0,26,179.03036,5,19.230769230769234
4264.0,11,229.67235,0,0.0
4265.0,26,136.18568,11,42.30769230769231
4266.0,16,220.92368,0,0.0
4267.0,55,56.342743,41,74.54545454545455
4268.0,13,222.26224,0,0.0
4269.0,10,224.41643,0,0.0
4270.0,18,233.6048,0,0.0
4271.0,12,219.17108,0,0.0
4272.0,17,220.91539,0,0.0
4273.0,16,228.00203,0,0.0
4274.0,11,212.2291,0,0.0
4275.0,15,225.59084,0,0.0
4276.0,14,231.95055,0,0.0
4277.0,18,219.2754,0,0.0
4278.0,17,222.72394,0,0.0
4279.0,16,225.81001,0,0.0
4280.0,10,230.53928,0,0.0
4281.0,11,209.11249,0,0.0
4282.0,9,228.61374,0,0.0
4283.0,20,225.89307,0,0.0
4284.0,20,230.95093,0,0.0
4285.0,16,226.3147,0,0.0
4286.0,13,225.1243,0,0.0
4287.0,10,234.7325,0,0.0
4288.0,11,215.12877,0,0.0
4289.0,19,224.20747,0,0.0
4290.0,17,228.07898,0,0.0
4291.0,14,210.2206,0,0.0
4292.0,14,228.95822,0,0.0
4293.0,13,236.1071,0,0.0
4294.0,18,225.71999,0,0.0
4295.0,11,234.58539,0,0.0
4296.0,17,223.8141,0,0.0
4297.0,14,231.45264,0,0.0
4298.0,19,225.52269,0,0.0
4299.0,9,233.93422,0,0.0
4300.0,17,228.9818,0,0.0
4301.0,13,231.43626,0,0.0
4302.0,12,222.60674,0,0.0
4303.0,15,224.36224,0,0.0
4304.0,15,229.94987,0,0.0
4305.0,17,236.90155,0,0.0
4306.0,14,214.46066,0,0.0
4307.0,10,235.15332,0,0.0
4308.0,23,231.4325,0,0.0
4309.0,7,238.43127,0,0.0
4310.0,13,226.93547,0,0.0
4311.0,15,228.4499,0,0.0
4312.0,21,230.94629,0,0.0
4313.0,8,233.79341,0,0.0
4314.0,12,233.51369,0,0.0
4315.0,17,238.9879,0,0.0
4316.0,14,221.18419,0,0.0
4317.0,13,228.97478,0,0.0
4318.0,21,226.87337,0,0.0
4319.0,8,236.31442,0,0.0
4320.0,15,232.7094,0,0.0
4321.0,9,231.98543,0,0.0
4322.0,11,228.6015,0,0.0
4323.0,24,232.3838,0,0.0
4324.0,13,238.55743,0,0.0
4325.0,11,232.41264,0,0.0
4326.0,19,234.0155,0,0.0
4327.0,11,227.79448,0,0.0
4328.0,13,238.29306,0,0.0
4329.0,19,227.44138,0,0.0
4330.0,10,239.59126,0,0.0
4331.0,21,232.81206,0,0.0
4332.0,5,225.2338,0,0.0
4333.0,19,240.01956,0,0.0
4334.0,10,232.3846,0,0.0
4335.0,14,234.70299,0,0.0
4336.0,18,232.77759,0,0.0
4337.0,12,239.14912,0,0.0
4338.0,18,231.95242,0,0.0
4339.0,7,228.53358,0,0.0
4340.0,11,242.09117,0,0.0
4341.0,24,233.20271,0,0.0
4342.0,6,235.5456,0,0.0
4343.0,19,234.03958,0,0.0
4344.0,11,240.658,0,0.0
4345.0,13,242.98463,0,0.0
4346.0,19,235.45497,0,0.0
4347.0,6,236.65211,0,0.0
4348.0,24,234.95056,0,0.0
4349.0,8,228.55894,0,0.0
4350.0,16,239.44252,0,0.0
4351.0,12,236.27083,0,0.0
4352.0,7,250.02669,0,0.0
4353.0,24,238.01202,0,0.0
4354.0,6,228.11041,0,0.0
4355.0,24,234.19066,0,0.0
4356.0,10,241.71036,0,0.0
4357.0,11,238.00342,0,0.0
4358.0,11,240.0751,0,0.0
4359.0,7,244.42139,0,0.0
4360.0,30,237.12325,0,0.0
4361.0,8,237.2024,0,0.0
4362.0,15,236.47745,0,0.0
4363.0,17,238.00146,0,0.0
4364.0,4,246.00027,0,0.0
4365.0,16,234.55582,0,0.0
4366.0,4,229.44666,0,0.0
4367.0,32,243.48553,0,0.0
4368.0,6,236.09418,0,0.0
4369.0,15,246.39592,0,0.0
4370.0,19,234.87909,0,0.0
4371.0,5,231.84933,0,0.0
4372.0,17,239.70265,0,0.0
4373.0,6,236.50938,0,0.0
4374.0,4,241.00558,0,0.0
4375.0,40,242.52686,0,0.0
4376.0,7,237.31607,0,0.0
4377.0,11,234.60893,0,0.0
4378.0,16,240.9942,0,0.0
4379.0,2,240.33545,0,0.0
4380.0,24,242.8608,0,0.0
4381.0,3,245.85732,0,0.0
4382.0,25,237.9454,0,0.0
4383.0,13,249.14548,0,0.0
4384.0,3,240.44106,0,0.0
4385.0,21,237.72935,0,0.0
4386.0,12,240.66295,0,0.0
4387.0,2,232.47754,0,0.0
4388.0,29,244.52536,0,0.0
4389.0,16,241.49628,0,0.0
4390.0,12,247.48183,0,0.0
4391.0,1,221.29823,0,0.0
4392.0,22,243.78247,0,0.0
4393.0,15,234.65529,0,0.0
4394.0,6,236.29329,0,0.0
4395.0,1,246.95815,0,0.0
4396.0,41,245.95317,0,0.0
4397.0,1,222.27036,0,0.0
4398.0,5,236.65388,0,0.0
4399.0,31,245.90213,0,0.0
4400.0,3,238.86249,0,0.0
4401.0,6,242.59004,0,0.0
4402.0,27,243.1458,0,0.0
4403.0,5,247.46872,0,0.0
4404.0,15,243.17749,0,0.0
4405.0,1,206.27086,0,0.0
4406.0,32,247.51234,0,0.0
4407.0,3,247.2878,0,0.0
4408.0,9,240.53738,0,0.0
4409.0,16,240.13731,0,0.0
4410.0,9,238.2807,0,0.0
4411.0,17,250.02487,0,0.0
4412.0,13,245.91078,0,0.0
4413.0,13,253.13315,0,0.0
4414.0,11,238.8974,0,0.0
4415.0,6,226.3874,0,0.0
4416.0,33,244.09741,0,0.0
4417.0,1,224.22296,0,0.0
4418.0,15,246.96095,0,0.0
4419.0,8,242.95613,0,0.0
4420.0,16,251.21921,0,0.0
4421.0,5,238.08098,0,0.0
4422.0,14,246.48671,0,0.0
4423.0,32,244.74583,0,0.0
4424.0,3,203.40984,0,0.0
4425.0,2,246.86317,0,0.0
4426.0,20,247.32422,0,0.0
4427.0,4,259.60843,0,0.0
4428.0,35,244.2527,0,0.0
4429.0,7,248.16455,0,0.0
4430.0,4,214.57547,0,0.0
4431.0,15,246.0634,0,0.0
4432.0,6,239.58992,0,0.0
4433.0,21,244.98428,0,0.0
4434.0,8,236.31583,0,0.0
4435.0,13,254.42752,0,0.0
4436.0,16,243.27847,0,0.0
4437.0,14,239.72745,0,0.0
4438.0,18,253.34491,0,0.0
4439.0,6,229.24937,0,0.0
4440.0,17,245.60355,0,0.0
4441.0,9,222.8403,0,0.0
4442.0,11,255.481,0,0.0
4443.0,20,253.0925,0,0.0
4444.0,12,235.3985,0,0.0
4445.0,9,257.15448,0,0.0
4446.0,16,239.83014,0,0.0
4447.0,4,210.97998,0,0.0
4448.0,19,252.4061,0,0.0
4449.0,14,253.53966,0,0.0
4450.0,22,241.56767,0,0.0
4451.0,4,237.79755,0,0.0
4452.0,18,248.79984,0,0.0
4453.0,11,239.62675,0,0.0
4454.0,3,220.09932,0,0.0
4455.0,18,257.21274,0,0.0
4456.0,17,240.54842,0,0.0
4457.0,3,209.27246,0,0.0
4458.0,26,252.88756,0,0.0
4459.0,6,225.91652,0,0.0
4460.0,17,254.23398,0,0.0
4461.0,3,209.73521,0,0.0
4462.0,23,253.89638,0,0.0
4463.0,5,238.04427,0,0.0
4464.0,15,246.89958,0,0.0
4465.0,14,242.62195,0,0.0
4466.0,22,254.90248,0,0.0
4467.0,3,211.12987,0,0.0
4468.0,9,246.41228,0,0.0
4469.0,11,248.75308,0,0.0
4470.0,18,251.49309,0,0.0
4471.0,14,259.20993,0,0.0
4472.0,14,239.50276,0,0.0
4473.0,3,216.95616,0,0.0
4474.0,19,254.89961,0,0.0
4475.0,12,246.43343,0,0.0
4476.0,14,247.2179,0,0.0
4477.0,4,219.39796,0,0.0
4478.0,16,246.017,0,0.0
4479.0,34,256.73743,0,0.0
4480.0,2,243.90042,0,0.0
4481.0,10,249.7239,0,0.0
4482.0,7,218.39366,0,0.0
4483.0,11,242.6562,0,0.0
4484.0,10,254.09721,0,0.0
4485.0,21,259.64447,0,0.0
4486.0,11,241.8793,0,0.0
4487.0,17,251.1233,0,0.0
4488.0,9,254.28065,0,0.0
4489.0,16,247.64316,0,0.0
4490.0,7,230.10168,0,0.0
4491.0,9,245.61545,0,0.0
4492.0,11,253.45018,0,0.0
4493.0,23,249.64616,0,0.0
4494.0,2,243.98944,0,0.0
4495.0,25,257.38095,0,0.0
4496.0,8,236.96976,0,0.0
4497.0,15,247.41176,0,0.0
4498.0,3,246.0407,0,0.0
4499.0,14,252.04785,0,0.0
4500.0,16,250.76573,0,0.0
4501.0,11,235.22475,0,0.0
4502.0,25,257.31488,0,0.0
4503.0,5,259.9241,0,0.0
4504.0,10,238.64236,0,0.0
4505.0,16,253.04234,0,0.0
4506.0,4,222.43863,0,0.0
4507.0,14,245.83348,0,0.0
4508.0,16,249.50513,0,0.0
4509.0,13,259.83444,0,0.0
4510.0,18,250.00377,0,0.0
4511.0,13,255.60036,0,0.0
4512.0,8,231.89366,0,0.0
4513.0,2,239.4674,0,0.0
4514.0,21,250.73239,0,0.0
4515.0,14,249.6008,0,0.0
4516.0,16,246.54079,0,0.0
4517.0,7,246.83861,0,0.0
4518.0,22,261.42673,0,0.0
