current_zone_idx,total_frames,avg_speed,std_speed,crash_count,airborne_count,backwards_count,heavy_drift_count,avg_drift_ratio,avg_wheels_ground,crash_rate,airborne_rate,backwards_rate
1531.0,1,147.56587,0.0,0,0,0,0,0.0015429405,4.0,0.0,0.0,0.0
1532.0,41,216.70491,39.42975,0,0,0,0,0.0023469445,3.9512196,0.0,0.0,0.0
1533.0,4,198.00385,54.747402,0,0,0,0,0.0028809002,4.0,0.0,0.0,0.0
1534.0,7,181.43642,39.023453,0,0,0,0,0.003156325,4.0,0.0,0.0,0.0
1535.0,16,209.72987,40.75407,0,0,0,0,0.0048455778,3.75,0.0,0.0,0.0
1536.0,41,218.051,37.758835,0,0,0,0,0.0037565765,3.902439,0.0,0.0,0.0
1537.0,21,207.92004,39.55033,0,0,0,0,0.002533557,3.9047618,0.0,0.0,0.0
1538.0,1,143.89781,0.0,0,0,0,0,0.0006549733,4.0,0.0,0.0,0.0
1539.0,36,215.72444,39.961884,0,0,0,0,0.0032730738,3.8055556,0.0,0.0,0.0
1540.0,17,210.7735,45.069305,0,0,0,0,0.007972668,3.8235295,0.0,0.0,0.0
1541.0,4,196.16713,55.15488,0,0,0,0,0.0041504498,4.0,0.0,0.0,0.0
1542.0,35,215.79462,38.057655,0,0,0,0,0.0042495932,3.857143,0.0,0.0,0.0
1543.0,3,183.52702,63.61256,0,0,0,0,0.0016711823,4.0,0.0,0.0,0.0
1544.0,10,202.46744,41.537643,0,0,0,0,0.0036203035,4.0,0.0,0.0,0.0
1545.0,40,213.44392,41.59275,0,0,0,0,0.0058004027,3.775,0.0,0.0,0.0
1546.0,20,207.04012,47.17685,0,0,0,0,0.008477688,3.9,0.0,0.0,0.0
1547.0,20,217.6749,37.928917,0,0,0,0,0.0032739334,3.8,0.0,0.0,0.0
1548.0,2,149.16258,0.77538335,0,0,0,0,0.0019417233,4.0,0.0,0.0,0.0
1549.0,36,210.65935,43.2709,0,0,0,0,0.0050645233,3.7777777,0.0,0.0,0.0
1550.0,17,214.7536,42.72223,0,0,0,0,0.005819287,3.764706,0.0,0.0,0.0
1551.0,17,200.17938,37.838715,0,0,0,0,0.0038539409,3.9411764,0.0,0.0,0.0
1552.0,1,245.5188,0.0,0,0,0,0,0.0048583685,4.0,0.0,0.0,0.0
1553.0,8,190.62378,43.405293,0,0,0,0,0.0029749025,4.0,0.0,0.0,0.0
1554.0,49,211.51666,41.316616,0,0,0,0,0.003775593,3.7755103,0.0,0.0,0.0
1555.0,18,222.38489,46.07858,0,0,0,0,0.004607811,3.7222223,0.0,0.0,0.0
1556.0,21,194.50896,41.226646,0,0,0,0,0.0045359666,3.8095238,0.0,0.0,0.0
1557.0,13,218.59056,37.522972,0,0,0,0,0.0024246345,3.9230769,0.0,0.0,0.0
1558.0,24,210.94167,44.32598,0,0,0,0,0.00306503,3.8333333,0.0,0.0,0.0
1559.0,17,196.51184,41.83153,0,0,0,0,0.0032141895,3.6470587,0.0,0.0,0.0
1560.0,15,209.06209,42.251343,0,0,0,0,0.002508511,3.9333334,0.0,0.0,0.0
1561.0,28,207.13603,44.31061,0,0,0,0,0.0030335363,3.7857144,0.0,0.0,0.0
1562.0,1,235.90189,0.0,0,0,0,0,0.0018370883,4.0,0.0,0.0,0.0
1563.0,31,200.66644,41.440342,0,0,0,0,0.002986731,3.8387096,0.0,0.0,0.0
1565.0,36,208.15126,44.24642,0,0,0,0,0.0029835044,3.8888888,0.0,0.0,0.0
1566.0,21,209.44513,44.87351,0,0,0,0,0.004002225,3.857143,0.0,0.0,0.0
1567.0,20,211.5112,39.9412,0,0,0,0,0.0022466823,3.8,0.0,0.0,0.0
1568.0,17,198.97424,42.895134,0,0,0,0,0.0025140687,3.9411764,0.0,0.0,0.0
1569.0,21,210.73744,43.64295,0,0,0,0,0.0026894445,3.8095238,0.0,0.0,0.0
1570.0,16,196.28914,49.12961,0,0,0,0,0.002116003,3.6875,0.0,0.0,0.0
1571.0,20,198.67847,44.079308,0,0,0,0,0.0018943989,3.9,0.0,0.0,0.0
1572.0,19,224.49794,30.190533,0,0,0,0,0.0022774984,3.8421052,0.0,0.0,0.0
1573.0,19,197.31258,46.5997,0,0,0,0,0.0020156985,4.0,0.0,0.0,0.0
1574.0,2,205.88297,61.718857,0,0,0,0,0.004414254,4.0,0.0,0.0,0.0
1575.0,37,202.27603,45.272095,0,0,0,0,0.002080467,3.837838,0.0,0.0,0.0
1576.0,15,200.802,44.37954,0,0,0,0,0.0017460306,3.9333334,0.0,0.0,0.0
1577.0,24,208.67262,44.91249,0,0,0,0,0.0022753095,3.875,0.0,0.0,0.0
1578.0,17,204.08594,49.093037,0,0,0,0,0.0017285009,3.8823528,0.0,0.0,0.0
1579.0,18,203.30743,39.76096,0,0,0,0,0.0016867284,3.9444444,0.0,0.0,0.0
1580.0,24,206.21187,48.188675,0,0,0,0,0.004227324,3.8333333,0.0,0.0,0.0
1581.0,13,202.60303,45.04247,0,0,0,0,0.0019837366,3.9230769,0.0,0.0,0.0
1582.0,1,158.24367,0.0,0,0,0,0,0.0008262279,4.0,0.0,0.0,0.0
1583.0,42,206.22234,46.624535,0,0,0,0,0.0028980668,3.9047618,0.0,0.0,0.0
1584.0,16,195.84613,48.19417,0,0,0,0,0.0017136949,4.0,0.0,0.0,0.0
1585.0,20,199.29129,47.83782,0,0,0,0,0.0026063635,3.9,0.0,0.0,0.0
1586.0,17,209.43703,50.22198,0,0,0,0,0.003218869,3.8235295,0.0,0.0,0.0
1587.0,19,207.06914,36.49141,0,0,0,0,0.0036744992,3.9473684,0.0,0.0,0.0
1588.0,20,204.74419,48.605442,0,0,0,0,0.0029460734,3.55,0.0,0.0,0.0
1589.0,20,201.17786,46.705555,0,0,0,0,0.003269504,3.85,0.0,0.0,0.0
1590.0,19,195.25453,48.50718,0,0,0,0,0.0025735516,3.8421052,0.0,0.0,0.0
1591.0,21,210.8284,44.530865,0,0,0,0,0.0042819697,3.7142856,0.0,0.0,0.0
1592.0,4,185.1075,33.79471,0,0,0,0,0.0019419392,4.0,0.0,0.0,0.0
1593.0,30,202.22653,47.964996,0,0,0,0,0.004696855,3.5666666,0.0,0.0,0.0
1594.0,24,211.47514,39.022884,0,0,0,0,0.003659522,3.875,0.0,0.0,0.0
1595.0,14,196.9558,51.815483,0,0,0,0,0.0042205206,3.642857,0.0,0.0,0.0
1596.0,23,202.21832,46.11751,0,0,0,0,0.0043299007,3.826087,0.0,0.0,0.0
1597.0,16,207.09186,46.21506,0,1,0,0,0.003971437,3.5625,0.0,6.25,0.0
1598.0,20,194.02838,47.87806,0,0,0,0,0.004138347,3.75,0.0,0.0,0.0
1599.0,20,217.71606,35.741882,0,0,0,0,0.0045044147,3.65,0.0,0.0,0.0
1600.0,17,196.62062,43.847946,0,0,0,0,0.003835139,3.764706,0.0,0.0,0.0
1601.0,2,197.59637,50.099426,0,0,0,0,0.0029045949,4.0,0.0,0.0,0.0
1602.0,41,206.54411,46.880974,0,0,0,0,0.0045848587,3.7804878,0.0,0.0,0.0
1603.0,14,192.04997,44.004745,0,0,0,0,0.0035263181,3.9285715,0.0,0.0,0.0
1604.0,21,212.04013,37.246265,0,0,0,0,0.0043184897,3.8095238,0.0,0.0,0.0
1605.0,19,202.21706,49.09388,0,0,0,0,0.0047062696,3.8421052,0.0,0.0,0.0
1606.0,21,200.26277,41.438305,0,0,0,0,0.004539728,3.8095238,0.0,0.0,0.0
1607.0,47,207.42117,43.25427,0,0,0,0,0.0054284655,3.8723404,0.0,0.0,0.0
1608.0,3,202.28642,35.827248,0,0,0,0,0.0044039204,4.0,0.0,0.0,0.0
1609.0,7,182.92464,41.736885,0,0,0,0,0.003070832,4.0,0.0,0.0,0.0
1610.0,20,203.83511,47.315704,0,0,0,0,0.0052642087,4.0,0.0,0.0,0.0
1611.0,3,219.21342,40.02805,0,0,0,0,0.007625343,4.0,0.0,0.0,0.0
1612.0,33,202.29189,41.606796,0,0,0,0,0.0074557643,3.909091,0.0,0.0,0.0
1613.0,18,206.40979,44.135963,0,0,0,0,0.0055230386,4.0,0.0,0.0,0.0
1614.0,22,204.69244,44.758587,0,0,0,0,0.007302776,3.8181818,0.0,0.0,0.0
1615.0,46,206.68637,42.03195,0,0,0,0,0.0051637776,3.9782608,0.0,0.0,0.0
1616.0,2,198.39029,46.540306,0,0,0,0,0.009715806,4.0,0.0,0.0,0.0
1617.0,31,199.64134,40.706768,0,0,0,0,0.005610605,3.7741935,0.0,0.0,0.0
1618.0,4,222.49297,40.0359,0,0,0,0,0.006784481,4.0,0.0,0.0,0.0
1619.0,34,200.9874,41.46489,0,0,0,0,0.0042582275,3.764706,0.0,0.0,0.0
1620.0,2,238.47607,21.129908,0,0,0,0,0.016319038,4.0,0.0,0.0,0.0
1621.0,17,211.13025,44.15336,0,0,0,0,0.0043413066,4.0,0.0,0.0,0.0
1622.0,37,204.87544,43.50008,0,0,0,0,0.0063718143,3.7837837,0.0,0.0,0.0
1623.0,4,174.34758,38.973103,0,0,0,0,0.0038341666,4.0,0.0,0.0,0.0
1624.0,33,204.7283,41.81337,0,0,0,0,0.005294488,3.7575758,0.0,0.0,0.0
1625.0,26,200.49706,41.522232,0,0,0,0,0.0067452895,3.6923077,0.0,0.0,0.0
1626.0,3,220.30188,29.684612,0,0,0,0,0.0062369355,4.0,0.0,0.0,0.0
1627.0,31,202.92628,38.221035,0,0,0,0,0.0066517955,3.903226,0.0,0.0,0.0
1628.0,3,196.29234,23.52161,0,0,0,0,0.0032325704,4.0,0.0,0.0,0.0
1629.0,58,208.39291,42.69841,0,0,0,0,0.0065166904,3.862069,0.0,0.0,0.0
1630.0,1,224.12082,0.0,0,0,0,0,0.013757045,4.0,0.0,0.0,0.0
1631.0,21,208.67902,37.655933,0,0,0,0,0.003435647,4.0,0.0,0.0,0.0
1632.0,9,212.25864,44.172806,0,0,0,0,0.0075804377,4.0,0.0,0.0,0.0
1633.0,23,198.10948,39.523434,0,0,0,0,0.0039092125,3.9130435,0.0,0.0,0.0
1634.0,20,211.99174,44.59693,0,0,0,0,0.0063641956,4.0,0.0,0.0,0.0
1635.0,16,203.62991,28.90017,0,0,0,0,0.0042212843,4.0,0.0,0.0,0.0
1636.0,23,211.48048,41.146473,0,0,0,0,0.0040486907,4.0,0.0,0.0,0.0
1637.0,19,200.39072,43.201874,0,0,0,0,0.0056688515,4.0,0.0,0.0,0.0
1638.0,17,209.6034,35.458687,0,0,0,0,0.0050613717,3.8235295,0.0,0.0,0.0
1639.0,37,203.3966,40.84266,0,0,0,0,0.0053082765,3.8648648,0.0,0.0,0.0
1640.0,7,209.421,43.41746,0,0,0,0,0.006337531,4.0,0.0,0.0,0.0
1641.0,15,219.4231,27.484825,0,0,0,0,0.0047281515,4.0,0.0,0.0,0.0
1642.0,19,203.83565,42.96749,0,0,0,0,0.006588058,3.7894738,0.0,0.0,0.0
1643.0,36,209.21669,36.11765,0,0,0,0,0.006381421,3.9166667,0.0,0.0,0.0
1644.0,4,224.63164,34.856934,0,0,0,0,0.005788064,4.0,0.0,0.0,0.0
1645.0,30,201.69682,38.87278,0,0,0,0,0.0062113376,3.9333334,0.0,0.0,0.0
1646.0,19,213.5616,43.692883,0,0,0,0,0.0065559545,3.9473684,0.0,0.0,0.0
1647.0,8,203.3035,25.640516,0,0,0,0,0.0043518334,4.0,0.0,0.0,0.0
1648.0,41,203.4173,39.84263,0,0,0,0,0.0058004525,3.9512196,0.0,0.0,0.0
1649.0,10,217.04819,28.393324,0,0,0,0,0.0041830493,4.0,0.0,0.0,0.0
1650.0,18,215.13434,36.396206,0,0,0,0,0.005484496,4.0,0.0,0.0,0.0
1651.0,12,223.04518,26.719442,0,0,0,0,0.0051215184,4.0,0.0,0.0,0.0
1652.0,37,201.55061,38.61271,0,0,0,0,0.005548036,4.0,0.0,0.0,0.0
1653.0,13,211.90057,40.718864,0,0,0,0,0.0039116764,4.0,0.0,0.0,0.0
1654.0,25,210.90633,36.28994,0,0,0,0,0.006152107,4.0,0.0,0.0,0.0
1655.0,10,205.73943,32.35578,0,0,0,0,0.004128103,4.0,0.0,0.0,0.0
1656.0,27,203.8671,40.59501,0,0,0,0,0.0062769027,3.8888888,0.0,0.0,0.0
1657.0,18,227.16356,25.559998,0,0,0,0,0.0064336103,4.0,0.0,0.0,0.0
1658.0,16,204.35506,41.2957,0,0,0,0,0.0063332827,4.0,0.0,0.0,0.0
1659.0,22,210.20811,38.971527,0,0,0,0,0.006378184,3.9545455,0.0,0.0,0.0
1660.0,20,207.11694,32.206665,0,0,0,0,0.0055222437,4.0,0.0,0.0,0.0
1661.0,13,217.7816,40.375965,0,0,0,0,0.007239525,4.0,0.0,0.0,0.0
1662.0,30,202.75397,36.092876,0,0,0,0,0.0051787696,4.0,0.0,0.0,0.0
1663.0,8,229.5405,28.114595,0,0,0,0,0.012526481,4.0,0.0,0.0,0.0
1664.0,28,210.86157,34.099636,0,0,0,0,0.005451164,4.0,0.0,0.0,0.0
1665.0,12,226.00262,31.351315,0,0,0,0,0.010384413,4.0,0.0,0.0,0.0
1666.0,22,204.90639,36.028164,0,0,0,0,0.004536304,4.0,0.0,0.0,0.0
1667.0,24,204.93652,38.52838,0,0,0,0,0.004583564,4.0,0.0,0.0,0.0
1668.0,17,228.54213,26.012354,0,0,0,0,0.008303815,4.0,0.0,0.0,0.0
1669.0,14,203.74146,33.651382,0,0,0,0,0.00460893,4.0,0.0,0.0,0.0
1670.0,22,211.11412,35.637978,0,0,0,0,0.0058558076,4.0,0.0,0.0,0.0
1671.0,17,220.30391,36.070133,0,0,0,0,0.006021477,4.0,0.0,0.0,0.0
1672.0,19,201.87613,35.592342,0,0,0,0,0.0049780873,4.0,0.0,0.0,0.0
1673.0,15,222.95647,22.966352,0,0,0,0,0.0054930183,4.0,0.0,0.0,0.0
1674.0,22,215.10112,37.391014,0,0,0,0,0.0066587995,4.0,0.0,0.0,0.0
1675.0,17,209.72006,32.532085,0,0,0,0,0.0054664505,4.0,0.0,0.0,0.0
1676.0,17,214.83076,35.057205,0,0,0,0,0.0066503333,4.0,0.0,0.0,0.0
1677.0,24,210.40173,34.5332,0,0,0,0,0.0060246247,4.0,0.0,0.0,0.0
1678.0,16,229.07259,24.477861,0,0,0,0,0.007891715,4.0,0.0,0.0,0.0
1679.0,18,212.33488,36.92002,0,0,0,0,0.005327363,4.0,0.0,0.0,0.0
1680.0,14,201.49998,36.933376,0,0,0,0,0.0070060682,4.0,0.0,0.0,0.0
1681.0,20,223.05148,27.123074,0,0,0,0,0.007317975,4.0,0.0,0.0,0.0
1682.0,19,204.39735,37.42628,0,0,0,0,0.005225783,4.0,0.0,0.0,0.0
1683.0,22,224.9162,24.607985,0,0,0,0,0.00634563,4.0,0.0,0.0,0.0
1684.0,11,199.44025,39.376633,0,0,0,0,0.0053612445,4.0,0.0,0.0,0.0
1685.0,28,227.07689,26.749826,0,0,0,0,0.0064735115,4.0,0.0,0.0,0.0
1686.0,13,201.68668,30.705332,0,0,0,0,0.0051692,4.0,0.0,0.0,0.0
1687.0,19,211.6675,32.395927,0,0,0,0,0.0074988813,4.0,0.0,0.0,0.0
1688.0,21,226.1503,27.627277,0,0,0,0,0.00750397,4.0,0.0,0.0,0.0
1689.0,18,212.13647,32.558067,0,0,0,0,0.0056038257,4.0,0.0,0.0,0.0
1690.0,12,194.0428,24.870998,0,0,0,0,0.0068561626,4.0,0.0,0.0,0.0
1691.0,24,233.00641,25.862352,0,0,0,0,0.010367804,4.0,0.0,0.0,0.0
1692.0,18,202.0419,29.1248,0,0,0,0,0.006316012,4.0,0.0,0.0,0.0
1693.0,22,234.16406,21.830164,0,0,0,0,0.013643008,4.0,0.0,0.0,0.0
1694.0,15,201.79851,30.783178,0,0,0,0,0.00536706,4.0,0.0,0.0,0.0
1695.0,14,220.73837,27.757223,0,0,0,0,0.008244152,4.0,0.0,0.0,0.0
1696.0,14,194.49269,26.328552,0,0,0,0,0.004260262,4.0,0.0,0.0,0.0
1697.0,15,218.8692,30.163132,0,0,0,0,0.009778455,4.0,0.0,0.0,0.0
1698.0,27,223.58226,26.151575,0,0,0,0,0.012448677,4.0,0.0,0.0,0.0
1699.0,19,215.34535,34.285618,0,0,0,0,0.011342263,4.0,0.0,0.0,0.0
1700.0,13,215.66794,30.470102,0,0,0,0,0.015228631,4.0,0.0,0.0,0.0
1701.0,20,212.10156,30.814083,0,0,0,0,0.0083973585,4.0,0.0,0.0,0.0
1702.0,10,212.40494,30.041697,0,0,0,0,0.009016003,4.0,0.0,0.0,0.0
1703.0,35,222.71513,27.084818,0,0,0,0,0.014172711,4.0,0.0,0.0,0.0
1704.0,9,202.11018,32.596584,0,0,0,0,0.0067420932,4.0,0.0,0.0,0.0
1705.0,20,221.41269,23.582752,0,0,0,0,0.011575597,4.0,0.0,0.0,0.0
1706.0,9,196.04141,25.841969,0,0,0,0,0.0036766273,4.0,0.0,0.0,0.0
1707.0,22,224.60733,26.677227,0,0,0,0,0.016458206,4.0,0.0,0.0,0.0
1708.0,12,207.9259,29.93649,0,0,0,0,0.007718694,4.0,0.0,0.0,0.0
1709.0,19,217.29173,31.867996,0,0,0,0,0.014129134,4.0,0.0,0.0,0.0
1710.0,18,220.38603,27.472134,0,0,0,0,0.015803361,4.0,0.0,0.0,0.0
1711.0,24,217.24425,24.730516,0,0,0,0,0.01077766,4.0,0.0,0.0,0.0
1712.0,8,197.99985,29.58151,0,0,0,0,0.006761268,4.0,0.0,0.0,0.0
1713.0,24,223.43573,23.646374,0,0,0,0,0.021006746,4.0,0.0,0.0,0.0
1714.0,4,184.90529,34.922146,0,0,0,0,0.0053037144,4.0,0.0,0.0,0.0
1715.0,33,225.39061,22.521091,0,0,0,0,0.021057567,4.0,0.0,0.0,0.0
1716.0,6,192.50029,28.022242,0,0,0,0,0.0038881993,4.0,0.0,0.0,0.0
1717.0,25,217.73335,20.443508,0,0,0,0,0.010202324,4.0,0.0,0.0,0.0
1718.0,8,199.05396,27.191305,0,0,0,0,0.007358019,4.0,0.0,0.0,0.0
1719.0,20,226.28543,28.434082,0,0,0,0,0.03197232,4.0,0.0,0.0,0.0
1720.0,17,211.50441,19.208717,0,0,0,0,0.00970704,4.0,0.0,0.0,0.0
1721.0,15,213.8708,25.50338,0,0,0,0,0.010636067,4.0,0.0,0.0,0.0
1722.0,22,223.63829,24.480291,0,0,0,0,0.03208387,4.0,0.0,0.0,0.0
1723.0,4,189.60663,34.131405,0,0,0,0,0.008170121,4.0,0.0,0.0,0.0
1724.0,32,215.89624,23.005884,0,0,0,0,0.016435605,4.0,0.0,0.0,0.0
1725.0,9,231.66425,22.699568,0,0,0,0,0.0580654,4.0,0.0,0.0,0.0
1726.0,12,204.27937,23.082823,0,0,0,0,0.01707613,4.0,0.0,0.0,0.0
1727.0,33,218.18257,20.132305,0,0,0,0,0.019995578,4.0,0.0,0.0,0.0
1728.0,7,208.28322,39.55053,0,0,0,0,0.04644371,4.0,0.0,0.0,0.0
1729.0,19,222.60933,15.851966,0,0,0,0,0.019030506,4.0,0.0,0.0,0.0
1730.0,10,201.51158,27.532482,0,0,0,0,0.007878822,4.0,0.0,0.0,0.0
1731.0,23,218.47527,22.24738,0,0,0,0,0.03895719,4.0,0.0,0.0,0.0
1732.0,19,217.24132,23.349947,0,0,0,0,0.017084053,4.0,0.0,0.0,0.0
1733.0,7,207.16858,24.155468,0,0,0,0,0.012520035,4.0,0.0,0.0,0.0
1734.0,30,218.12857,22.528797,0,0,0,0,0.03791084,4.0,0.0,0.0,0.0
1735.0,10,213.22787,23.060238,0,0,0,0,0.013421617,4.0,0.0,0.0,0.0
1736.0,8,200.27531,29.613405,0,0,0,0,0.016176404,4.0,0.0,0.0,0.0
1737.0,38,218.19675,21.111422,0,0,0,0,0.034071386,4.0,0.0,0.0,0.0
1738.0,6,209.52986,23.96421,0,0,0,0,0.0135464715,4.0,0.0,0.0,0.0
1739.0,13,215.66689,15.145219,0,0,0,0,0.024949256,4.0,0.0,0.0,0.0
1740.0,26,216.11668,24.890575,0,0,0,0,0.040550318,4.0,0.0,0.0,0.0
1741.0,11,214.99814,11.178329,0,0,0,0,0.016011538,4.0,0.0,0.0,0.0
1742.0,24,212.29439,23.465061,0,0,0,0,0.039075147,4.0,0.0,0.0,0.0
1743.0,12,219.58098,25.153618,0,0,0,0,0.0403451,4.0,0.0,0.0,0.0
1744.0,19,208.58382,17.39573,0,0,0,0,0.02280806,4.0,0.0,0.0,0.0
1745.0,32,213.96489,22.864466,0,0,0,0,0.045330677,4.0,0.0,0.0,0.0
1746.0,5,216.53613,8.777668,0,0,0,0,0.022414405,4.0,0.0,0.0,0.0
1747.0,19,213.45721,21.745495,0,0,0,0,0.031504523,4.0,0.0,0.0,0.0
1748.0,20,215.76042,20.594767,0,0,0,0,0.04322459,4.0,0.0,0.0,0.0
1749.0,11,209.08812,18.094446,0,0,0,0,0.037241682,4.0,0.0,0.0,0.0
1750.0,25,213.27602,20.108665,0,0,0,0,0.03796468,4.0,0.0,0.0,0.0
1751.0,16,210.00272,23.245327,0,0,0,0,0.051375836,4.0,0.0,0.0,0.0
1752.0,22,215.07011,16.39774,0,0,0,0,0.032654986,4.0,0.0,0.0,0.0
1753.0,19,210.03928,21.948944,0,0,0,0,0.042311247,4.0,0.0,0.0,0.0
1754.0,14,210.95407,20.39394,0,0,0,0,0.03969377,4.0,0.0,0.0,0.0
1755.0,25,209.59174,16.692131,0,0,0,0,0.03894424,4.0,0.0,0.0,0.0
1756.0,12,217.99449,24.936913,0,0,0,0,0.07611773,4.0,0.0,0.0,0.0
1757.0,21,209.60098,19.384306,0,0,0,0,0.03490785,4.0,0.0,0.0,0.0
1758.0,21,210.87872,18.88756,0,0,0,0,0.052458815,4.0,0.0,0.0,0.0
1759.0,18,208.50188,16.956797,0,0,0,0,0.024833377,4.0,0.0,0.0,0.0
1760.0,15,216.23466,23.97328,0,0,0,0,0.09279511,4.0,0.0,0.0,0.0
1761.0,20,207.31601,16.517513,0,0,0,0,0.030692523,4.0,0.0,0.0,0.0
1762.0,18,210.10863,20.634176,0,0,0,0,0.06873315,4.0,0.0,0.0,0.0
1763.0,21,207.68689,16.672379,0,0,0,0,0.03337682,4.0,0.0,0.0,0.0
1764.0,19,211.4909,21.10525,0,0,0,0,0.06588025,4.0,0.0,0.0,0.0
1765.0,23,205.9373,16.294384,0,0,0,0,0.042324726,4.0,0.0,0.0,0.0
1766.0,13,210.57875,23.376331,0,0,0,0,0.07233651,4.0,0.0,0.0,0.0
1767.0,21,203.56218,15.056356,0,0,0,0,0.040790528,4.0,0.0,0.0,0.0
1768.0,19,208.28511,18.27564,0,0,0,0,0.04805338,4.0,0.0,0.0,0.0
1769.0,23,201.65019,13.179853,0,0,0,0,0.026484616,4.0,0.0,0.0,0.0
1770.0,20,218.68071,19.148901,0,0,0,0,0.13165644,4.0,0.0,0.0,0.0
1771.0,21,196.887,12.744302,0,0,0,0,0.026584253,4.0,0.0,0.0,0.0
1772.0,20,213.48788,15.67242,0,0,0,0,0.09378849,4.0,0.0,0.0,0.0
1773.0,20,196.51685,13.015954,0,0,0,0,0.026912663,4.0,0.0,0.0,0.0
1774.0,20,211.99484,15.098416,0,0,0,0,0.09636931,4.0,0.0,0.0,0.0
1775.0,18,195.56287,13.315151,0,0,0,0,0.03009662,4.0,0.0,0.0,0.0
1776.0,17,201.59859,8.856385,0,0,0,0,0.014418932,4.0,0.0,0.0,0.0
1777.0,25,204.44658,17.89152,0,0,0,0,0.0926622,4.0,0.0,0.0,0.0
1778.0,22,206.3747,14.822159,0,0,0,0,0.105403,4.0,0.0,0.0,0.0
1779.0,21,198.64444,13.138129,0,0,0,0,0.01399161,4.0,0.0,0.0,0.0
1780.0,13,197.19882,8.005764,0,0,0,0,0.018717442,4.0,0.0,0.0,0.0
1781.0,28,203.3229,16.807804,0,0,0,0,0.08684888,4.0,0.0,0.0,0.0
1782.0,20,204.26395,15.447893,0,0,0,0,0.107057,4.0,0.0,0.0,0.0
1783.0,19,196.68066,13.267437,0,0,0,0,0.027263522,4.0,0.0,0.0,0.0
1784.0,23,204.51982,14.2266035,0,0,0,0,0.094694614,4.0,0.0,0.0,0.0
1785.0,19,195.31178,12.720828,0,0,0,0,0.030391185,4.0,0.0,0.0,0.0
1786.0,23,205.32744,13.373763,0,0,0,0,0.09628808,3.6086957,0.0,0.0,0.0
1787.0,16,191.11633,11.454757,0,0,0,0,0.020150037,4.0,0.0,0.0,0.0
1788.0,26,206.58185,14.99844,0,0,0,0,0.15636325,3.2692308,0.0,0.0,0.0
1789.0,22,195.90594,11.400681,0,0,0,0,0.023005981,4.0,0.0,0.0,0.0
1790.0,12,199.16093,10.05094,0,0,0,0,0.016935542,4.0,0.0,0.0,0.0
1791.0,27,195.53752,11.937086,0,0,0,0,0.04892335,3.9629629,0.0,0.0,0.0
1792.0,21,193.3803,18.824154,0,1,0,0,0.119654074,3.3333333,0.0,4.761904761904762,0.0
1793.0,24,195.46906,10.728244,0,0,0,0,0.01835316,4.0,0.0,0.0,0.0
1794.0,19,192.17572,16.192207,0,0,0,0,0.06786039,3.4210527,0.0,0.0,0.0
1795.0,21,193.44893,9.357653,0,0,0,0,0.020926569,4.0,0.0,0.0,0.0
1796.0,23,194.1243,16.444698,0,0,0,0,0.059880946,3.6086957,0.0,0.0,0.0
1797.0,20,193.16585,9.139643,0,0,0,0,0.021839174,4.0,0.0,0.0,0.0
1798.0,22,184.54698,19.582754,0,0,0,0,0.054174505,3.6363637,0.0,0.0,0.0
1799.0,33,184.15224,20.876137,0,0,0,0,0.06156722,3.4848485,0.0,0.0,0.0
1800.0,13,197.68628,9.248154,0,0,0,0,0.030539172,4.0,0.0,0.0,0.0
1801.0,21,191.93445,11.072924,0,0,0,0,0.016372474,4.0,0.0,0.0,0.0
1802.0,26,181.72266,23.494911,0,0,0,0,0.08928115,3.5384614,0.0,0.0,0.0
1803.0,15,192.91309,8.509682,0,0,0,0,0.00957887,4.0,0.0,0.0,0.0
1804.0,30,184.05162,23.331228,0,0,0,0,0.07397176,3.5666666,0.0,0.0,0.0
1805.0,14,194.48695,10.186677,0,0,0,0,0.021303209,4.0,0.0,0.0,0.0
1806.0,28,184.59831,25.486326,0,0,0,1,0.07423359,3.857143,0.0,0.0,0.0
1807.0,20,189.91493,18.582062,0,0,0,0,0.027058098,3.95,0.0,0.0,0.0
1808.0,17,195.42032,11.003319,0,0,0,0,0.014477033,4.0,0.0,0.0,0.0
1809.0,45,170.81012,33.543568,0,1,0,0,0.093214154,3.5555556,0.0,2.2222222222222223,0.0
1810.0,10,193.9468,9.212365,0,0,0,0,0.024594352,4.0,0.0,0.0,0.0
1811.0,24,190.75044,21.725187,0,0,0,0,0.026238153,3.875,0.0,0.0,0.0
1812.0,26,180.46346,31.895023,0,0,0,0,0.04421151,3.6923077,0.0,0.0,0.0
1813.0,13,196.41106,7.562202,0,0,0,0,0.007738081,4.0,0.0,0.0,0.0
1814.0,38,173.07544,37.364178,0,0,0,0,0.052806642,3.7894738,0.0,0.0,0.0
1815.0,10,196.72693,6.9930124,0,0,0,0,0.006965954,4.0,0.0,0.0,0.0
1816.0,33,175.31975,38.336975,0,0,0,0,0.024848823,3.8484848,0.0,0.0,0.0
1817.0,30,170.01639,40.297955,0,0,0,0,0.022335453,3.8,0.0,0.0,0.0
1818.0,15,197.4083,8.392632,0,0,0,0,0.008919693,4.0,0.0,0.0,0.0
1819.0,22,173.84618,43.94264,0,0,0,0,0.01895144,3.909091,0.0,0.0,0.0
1820.0,38,170.49512,38.37778,0,0,0,0,0.015587481,3.7631578,0.0,0.0,0.0
1821.0,16,192.68695,29.96353,0,0,0,0,0.01471455,4.0,0.0,0.0,0.0
