current_zone_idx,total_frames,avg_speed,std_speed,crash_count,airborne_count,backwards_count,heavy_drift_count,avg_drift_ratio,avg_wheels_ground,crash_rate,airborne_rate,backwards_rate
208.0,13,262.59186,6.740868,0,0,0,0,0.0092884675,3.1538463,0.0,0.0,0.0
212.0,25,263.2191,9.595752,0,0,0,0,0.00800405,3.28,0.0,0.0,0.0
215.0,1,268.079,0.0,0,0,0,0,0.003614631,4.0,0.0,0.0,0.0
216.0,11,261.47122,9.399058,0,0,0,0,0.0071172835,3.3636363,0.0,0.0,0.0
218.0,2,268.61005,0.078569815,0,0,0,0,0.0040835687,4.0,0.0,0.0,0.0
219.0,1,264.96075,0.0,0,0,0,0,0.0055939946,4.0,0.0,0.0,0.0
220.0,6,263.11758,15.062033,0,0,0,0,0.0033653406,3.5,0.0,0.0,0.0
222.0,25,261.453,12.646836,0,0,0,0,0.0055919588,3.76,0.0,0.0,0.0
225.0,1,264.04547,0.0,0,0,0,0,0.0013671904,4.0,0.0,0.0,0.0
226.0,3,268.38815,2.2269986,0,0,0,0,0.0055967304,3.0,0.0,0.0,0.0
227.0,7,255.25293,21.158169,0,0,0,0,0.004548115,4.0,0.0,0.0,0.0
229.0,14,260.53537,17.484175,0,1,0,0,0.0049976036,3.2857144,0.0,7.142857142857142,0.0
232.0,3,265.63998,4.4267883,0,0,0,0,0.0005310149,4.0,0.0,0.0,0.0
233.0,33,261.36505,18.337194,0,0,0,0,0.0024096537,3.6666667,0.0,0.0,0.0
236.0,1,270.87445,0.0,0,0,0,0,0.0005354066,4.0,0.0,0.0,0.0
237.0,7,259.12256,25.522545,0,0,0,0,0.004597389,3.2857144,0.0,0.0,0.0
239.0,14,259.29373,23.228283,0,0,0,0,0.0036227994,3.4285715,0.0,0.0,0.0
242.0,15,260.16617,23.929977,0,0,0,0,0.0024389278,3.6666667,0.0,0.0,0.0
243.0,11,255.97017,28.00207,0,0,0,0,0.0050705266,3.6363637,0.0,0.0,0.0
246.0,6,254.39897,31.879368,0,0,0,0,0.004214371,3.3333333,0.0,0.0,0.0
247.0,15,259.7526,26.278568,0,0,0,0,0.0048974087,2.9333334,0.0,0.0,0.0
248.0,6,257.3035,28.017578,0,0,0,0,0.006930053,3.0,0.0,0.0,0.0
250.0,8,259.67108,30.297543,0,0,0,0,0.008806104,2.625,0.0,0.0,0.0
251.0,3,244.73962,40.458633,0,0,0,0,0.0057818484,3.3333333,0.0,0.0,0.0
